nodes,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
556,1.3085000000501168,6.522850000237668,4.9020999999811465,6.624200000260316,8.49644999971133,10.642149999512185,12.974450000001525,15.281199999662931,17.935649999344605,20.888100000320264,23.522800000137067,24.860399999852234,27.960200000052282,28.70269999948505,32.89730000005875,35.963100000117265,38.232099999277125,42.69065000016781,44.17790000024979,43.92425000014555,47.112100000049395
566,1.2872499996774422,3.2415999999102496,5.919100000028266,6.804000000101951,13.136049999957322,11.170450000463461,14.78434999989986,16.87309999988429,17.92154999975537,22.789900000134367,24.496699999872362,25.992399999722693,28.621800000109943,32.94310000001133,34.7427499996229,38.31925000031333,43.869399999948655,43.50215000022217,46.30254999983663,46.73739999998361,51.10079999985828
576,1.2811500000680098,5.25149999975838,5.430050000086339,7.20339999998032,9.162850000393519,11.625099999946542,14.584300000024086,17.30130000032659,19.21180000044842,22.203250000529806,25.454000000081578,29.19544999986101,31.173899999430432,32.84194999923784,35.666499999933876,39.25884999989648,41.206449999663164,44.73840000036944,47.1241000000191,51.19485000022905,55.43740000030084
586,1.3392500000009022,3.357300000061514,7.230749999962427,11.137800000142306,9.631650000301306,13.317599999936647,14.915650000148162,17.151700000340497,19.87684999994599,22.706850000304257,24.982899999940855,28.919349999796395,29.98505000005025,33.553199999914796,37.105699999756325,40.15264999952706,45.64460000028703,50.78864999950383,50.73130000027959,54.99290000034307,58.67980000039097
596,1.4245000002119923,3.64865000028658,5.354000000352244,7.458799999767507,9.791149999728077,13.060700000096404,16.178249999939,17.689700000119046,21.918649999861373,23.978449999958684,25.71205000003829,29.885899999953836,33.95695000062915,35.68085000006249,36.03469999961817,42.65750000013213,45.357049999893206,48.17000000002736,53.144999999858555,55.513600000267616,57.56269999983488
606,1.4018500000929635,3.530799999680312,5.75604999994539,8.084449999842036,10.318550000192772,13.06464999970558,15.766849999636179,18.850600000405393,21.651049999945826,25.380850000146893,27.670299999954295,31.131700000514684,31.393000000207394,37.593599999581784,41.271799999776704,40.90314999984912,47.78875000010885,50.358800000140036,57.29804999964472,57.58430000014414,60.23129999994126
616,1.339649999863468,3.668249999918771,6.121249999978318,8.869750000030763,10.389499999746477,13.741199999913078,15.558399999918038,20.147649999671557,22.387299999991228,24.71049999985553,28.732750000017404,31.02714999977252,35.857050000686286,42.10830000010901,51.34950000046956,53.615499999978056,56.57250000012937,58.56584999992265,62.140399999861984,74.20405000038954,71.26244999972187
627,1.5467999996872095,4.591850000451814,6.647050000083254,14.83730000018113,12.902150000172696,18.759449999834032,19.583499999953347,20.5305499998758,23.6567499996454,29.719350000050326,33.93880000021454,34.23819999989064,41.4354499998808,51.59499999990658,52.22730000014053,56.15999999963606,59.110700000474026,63.44070000022839,71.05300000011994,70.99820000030377,76.35445000005348
637,1.406200000019453,4.089099999873724,7.436100000177248,11.040849999972124,18.511499999931402,16.48670000031416,19.171500000084052,24.79864999986603,27.758199999880162,32.628399999794055,36.14354999945135,41.53135000024122,46.419799999966926,49.66715000000477,53.399200000058045,60.61280000039915,61.825649999718735,89.2845500002295,81.9489499995143,75.91024999965157,91.26689999993687
647,4.1627000000517,3.8920500001040637,7.185150000168505,10.025500000665488,14.040949999525765,16.579950000050303,20.40369999986069,23.283299999548035,26.712400000178604,31.92475000014383,37.46849999970436,39.201649999995425,41.55284999978903,46.62594999990688,51.28030000014405,54.06210000046485,59.454100000039034,63.24420000009923,66.16219999978057,103.94690000021,85.59465000007549
657,1.4553999999407097,4.160699999829376,7.455850000042119,10.285349999776372,14.879450000080396,18.601899999794114,22.654049999800918,26.0622499999954,30.465100000128587,36.663400000179536,38.544399999864254,40.73540000035791,47.42709999982253,52.42965000024924,55.05630000061501,63.81550000014613,65.46105000052194,71.74440000017057,74.56300000012561,80.49290000008114,76.17660000005344
667,2.8167000004941656,3.9815499999349413,6.936299999779294,9.694750000107888,13.376800000514777,17.254999999749998,19.485549999899376,24.635850000322534,27.841750000334287,31.19665000031091,41.68694999998479,45.588149999730376,45.09060000009413,50.02074999993056,53.02540000002409,57.953700000325625,62.053199999809294,66.49525000011636,71.98195000000851,71.36734999994587,78.71550000027128
677,1.5833499996915634,4.581650000091031,7.117749999906664,9.612849999484752,13.320799999746669,16.021899999941525,20.753400000103284,25.932000000011612,30.294900000171765,33.64865000003192,39.69425000013871,41.65245000012874,46.91649999949732,46.202550000089104,57.97645000029661,59.03000000034808,66.48139999970226,67.8290000000743,75.86740000033387,80.72814999968614,82.49979999982315
687,1.5411499998663203,4.705499999545282,7.531249999829015,11.464350000551349,14.19320000013613,20.08010000008653,21.879700000226876,25.678900000002614,29.16610000011133,33.75069999992775,40.38205000006201,43.52694999988671,47.400000000379805,50.85404999954335,54.63765000013154,61.19249999983367,61.798750000434666,72.04030000002604,75.05034999940108,80.03989999951955,85.99645000003875
697,1.6014000002542161,4.725400000097579,7.781799999975192,10.525599999709812,13.748549999490933,18.448799999987386,23.129850000259466,26.36674999985189,30.126950000067154,36.01130000060948,38.587299999562674,43.7990999998874,49.36665000013818,53.177949999735574,60.3953999998339,63.346399999772984,69.1641499997786,78.2712499999434,77.76259999991453,85.48925000013696,89.6746999997049
